ID,wav,duration,spk_id,age,transcript
siswati_167_04_4047,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_167\siswati_167_04.wav,1.43,siswati_167,20,kumakhalekhikhini
siswati_070_20_4048,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_070\siswati_070_20.wav,7.61,siswati_070,52,kantsi ecinisweni thishela khoza [n] abebasandza kuphotfula tifundvo takhe enyuvesi yaseongoye
siswati_136_27_4049,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_136\siswati_136_27.wav,6.76,siswati_136,39,tokoloshi udla gazi yambuzi [n] nagazi yabo hhayi kudla ngane zabona
siswati_191_03_4050,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_191\siswati_191_03.wav,0.93,siswati_191,25,ngimsikati
siswati_055_12_4051,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_055\siswati_055_12.wav,2.26,siswati_055,40,emashumi lamabili kulweti
siswati_172_20_4052,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_172\siswati_172_20.wav,8.78,siswati_172,41,tokoloshi [n] [n] udla ngati yambuzi nengati yabo bantfwana babo [n] nina
siswati_002_11_4053,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_002\siswati_002_11.wav,5.51,siswati_002,34,[s] l [n] e [s] n s [n] h a
siswati_071_05_4054,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_071\siswati_071_05.wav,4.74,siswati_071,42,ngatalwa mhla [n] tilishumi nesiphohlongo enyangeni yengci [n]
siswati_132_18_4055,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_132\siswati_132_18.wav,5.72,siswati_132,37,[n] lohhavini mkhulu kakhulu [s] kuwusebentisa ebhizinisini letfu
siswati_074_01_4056,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_074\siswati_074_01.wav,0.58,siswati_074,28,siswati
siswati_003_15_4057,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_003\siswati_003_15.wav,15.61,siswati_003,20,noko tinyenti tentosimo letingagcini nga nga ala letingagcini nga a nga ala logu gucuka abe ngu ele
siswati_164_17_4058,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_164\siswati_164_17.wav,7.28,siswati_164,47,[n] nani phela nje niyafundzisw [n] [s] nifundziswa kutsi yini umsebenti webuphoyis
siswati_194_06_4059,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_194\siswati_194_06.wav,5.78,siswati_194,50,[um] mhla tisitfupha [um] kubhimbidvwane
siswati_090_06_4060,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_090\siswati_090_06.wav,7.65,siswati_090,22,ngelilanga [um] lemashumi lamabili nakubili [um] indlovulenkhulu
siswati_107_21_4061,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_107\siswati_107_21.wav,9.11,siswati_107,41,[s] kulelibhuku [n] setilondvolotekile futsi [n] njengobe [s] tatikhulunyiwe yinkhosi sobhuza [n] wesibili
siswati_070_22_4062,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_070\siswati_070_22.wav,8.43,siswati_070,52,nawe wena m mashikila kusondzela nje ngiyamjuba [n] lomfati
siswati_015_22_4063,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_015\siswati_015_22.wav,11.43,siswati_015,52,loku kwasenta [n] kutsi singabulahli buve betfu ngobe ekugcineni akunendzaba kutsi ucoshe kanjani
siswati_069_27_4064,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_069\siswati_069_27.wav,12.87,siswati_069,40,[n] konkhe loku kufika enhlitiyweni yamahlasela lose aphelelwa live [n] kulendzawo [n] bekavusa ngetikhwepha
siswati_086_09_4065,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_086\siswati_086_09.wav,1.1,siswati_086,39,enaspoti
siswati_044_19_4066,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_044\siswati_044_19.wav,18.3,siswati_044,35,[n] shiselweni [um] n [n] nediso [um] hlatsi [n] yinjabuliso leya [n] kahlatsi [n] [n] [s] [um] hhafuphasi se leveni
siswati_116_02_4067,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_116\siswati_116_02.wav,6.18,siswati_116,62,nginemashumi [um] lasitfupha nakubili
siswati_044_22_4068,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_044\siswati_044_22.wav,14.88,siswati_044,35,kulolutit hhe kulotita nemidl [n] [um] [s] lebonakala njenga njengetinkhanyeti letisi sim letisemhlabeni
siswati_008_26_4069,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_008\siswati_008_26.wav,13.81,siswati_008,44,[n] umuva asenya [s] asamyala kutsi [n] [s] abe caphela [s] kutsi uhlalaphi ingani phela uneluvalo kwe lekutsi angase abe [n] [n] nelutfuli
siswati_164_09_4070,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_164\siswati_164_09.wav,1.16,siswati_164,47,e [n] white river [n]
siswati_088_08_4071,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_088\siswati_088_08.wav,1.86,siswati_088,40,ngatalelwa e white river
siswati_155_27_4072,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_155\siswati_155_27.wav,6.64,siswati_155,37,[n] baphikisana kodvwa bagcine bavumelene ngekutsi themba aye emtfolamphilo
siswati_087_11_4073,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_087\siswati_087_11.wav,10.68,siswati_087,38,[n] a [s] l e b u [n] l e
siswati_111_01_4074,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_111\siswati_111_01.wav,0.83,siswati_111,22,siswati
siswati_107_27_4075,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_107\siswati_107_27.wav,10.18,siswati_107,41,lesifundvo [n] sinilungiselela [n] umklomelo wemnyaka [n] leniyowudzinga e leniyowudzinga ekupheleni kwemnyaka [n] [s] enkhulumeni lecocwako
siswati_133_17_4076,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_133\siswati_133_17.wav,12.53,siswati_133,38,kuniketa [n] bafundzi umbiko lowakhako macondzana nenchubo [n] yabo kurekhoda imiphumela yebafundzi
siswati_093_28_4077,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_093\siswati_093_28.wav,20.98,siswati_093,53,lokungetulu kunefenisha loyidzingako empeleni tsine s sengeta sengeta kwema [um] kwenelise kweneli kweneliseka [n] kumtsengi kulomnikelo losi losipesheli
siswati_142_18_4078,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_142\siswati_142_18.wav,6.6,siswati_142,53,kuyaye kutsi njalo kusihlwa tenyukele etulu tisuka endonda
siswati_071_22_4079,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_071\siswati_071_22.wav,8.86,siswati_071,42,bafundzi kumele batfutfukise lwati lwekuhlatiya imiphumela nemicombelelo ngedatha
siswati_090_29_4080,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_090\siswati_090_29.wav,3.58,siswati_090,22,umnaketfu utsatse intfombi [n] lenhle
siswati_093_21_4081,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_093\siswati_093_21.wav,7.86,siswati_093,53,[n] kwaba khona bugidzigidzi kwaphendvuka ematafula asazama kuvika
siswati_047_15_4082,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_047\siswati_047_15.wav,12.0,siswati_047,42,labanye batsi kwakwesatjwa [n] kutsi labo labangajabulanga ngekubekwa [n] [s] kwakhe bebangase bamente kabi
siswati_184_28_4083,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_184\siswati_184_28.wav,5.74,siswati_184,19,gegela [s] tiyamgegela [s] [n] tala bantfu [s] tiye ebantfwini
siswati_178_07_4084,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_178\siswati_178_07.wav,0.93,siswati_178,40,[n] angikashadi
siswati_043_27_4085,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_043\siswati_043_27.wav,2.18,siswati_043,20,atsatse ligadze ayijikijekele lenyoni
siswati_192_30_4086,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_192\siswati_192_30.wav,10.24,siswati_192,20,[s] nje tesilumbi ba baphacula [s] baphacuta sikilidi ebandla lesikhulu
siswati_053_04_4087,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_053\siswati_053_04.wav,1.43,siswati_053,27,ngikhuluma kumakhalekhikhini
siswati_178_03_4088,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_178\siswati_178_03.wav,0.77,siswati_178,40,[n] dvuna
siswati_108_01_4089,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_108\siswati_108_01.wav,1.18,siswati_108,55,siswati
siswati_154_07_4090,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_154\siswati_154_07.wav,0.85,siswati_154,45,ngishadile
siswati_184_23_4091,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_184\siswati_184_23.wav,3.97,siswati_184,19,[n] kumnandzi kudla lokuphekwe kuleli wotela
siswati_121_16_4092,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_121\siswati_121_16.wav,10.74,siswati_121,17,sicu semibuto singaba noma nguliphi ligama ngaphandle kwe [n] esabitocobo sabito sa sekubala sibanjalo nesento
siswati_065_16_4093,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_065\siswati_065_16.wav,6.11,siswati_065,Not Available,bakahlophe abayidli intsaki [n] abatsatsa [n] nebakamndzebele [n] nebakamkhabela
siswati_018_04_4094,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_018\siswati_018_04.wav,1.05,siswati_018,29,kumakhalekhikhini
siswati_141_02_4095,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_141\siswati_141_02.wav,3.59,siswati_141,43,ngineminyaka lengemashumi lamane nakutsatfu
siswati_044_26_4096,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_044\siswati_044_26.wav,12.83,siswati_044,35,wangiphendvula watsi asidzingi inkhosi kutsi lamanti avulwe [n] lena edamini kute [n] sitfutfukise lendzawo
siswati_031_21_4097,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_031\siswati_031_21.wav,4.5,siswati_031,42,engstrand udzinga sandla lesingamhola
siswati_116_24_4098,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_116\siswati_116_24.wav,16.59,siswati_116,62,telo nika bafundzi litfuba lekubitelana emagama lasekucaleni endzabeni yabayifundza m endzabeni [n] bebayifundza
siswati_124_29_4099,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_124\siswati_124_29.wav,4.58,siswati_124,50,kumnandzi kuya esont ntfweni na make
siswati_143_07_4100,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_143\siswati_143_07.wav,0.6,siswati_143,28,cha
siswati_106_27_4101,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_106\siswati_106_27.wav,15.62,siswati_106,26,awu nakunjalo ngisho kutsi bekufanele bothishela bayoncot [n] ncotsa egalaji kutsi [n] ewuma ewumadvodza kani [s] [n] awu ewumadvodza kani kunjanina
siswati_074_24_4102,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_074\siswati_074_24.wav,6.9,siswati_074,28,sibokhumbula kutsi nakungekho kutfula eveni simo semnontfo siyalimala
siswati_027_02_4103,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_027\siswati_027_02.wav,1.08,siswati_027,Not Available,satfu nasihlanu
siswati_149_11_4104,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_149\siswati_149_11.wav,11.52,siswati_149,47,l e t e [n] n t e [n] k a
siswati_032_20_4105,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_032\siswati_032_20.wav,3.69,siswati_032,30,nakanjani utawulala lapha elawini lemajaha kusasa
siswati_028_20_4106,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_028\siswati_028_20.wav,8.42,siswati_028,32,ekuseni lokwa wavuka esaba kutsi emaphoyisa angahle amvimbetele endlini
siswati_144_13_4107,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_144\siswati_144_13.wav,10.67,siswati_144,24,licandza [n] kune siphohlongo licandza [n] sitfupha kune [n] siphohlongo kune [um] hlanu kutsatfu
siswati_006_15_4108,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_006\siswati_006_15.wav,9.78,siswati_006,45,[s] ikharikhulamu yelive itolonga itfutfuku [n] itfutfukise takhamuti tangemuso takulelive
siswati_153_13_4109,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_153\siswati_153_13.wav,20.88,siswati_153,Not Available,nitawutsatsa ln lengitakusho ngobe [s] bengingatsandza [n] kwekutsi bantfwana batishele [s] batishela [n] batishela [n] [n] nahulumende bacaban baca [n] bacabange ngako
siswati_134_17_4110,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_134\siswati_134_17.wav,5.88,siswati_134,49,kepha nani niyafundziswa [n] nifundziswa kutsi uyini umsebenti webuphoyisa
siswati_086_06_4111,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_086\siswati_086_06.wav,10.27,siswati_086,39,inkhulungwane nemakhulu layimfica [n] namashumi lasitfupha nesiphohlongo [n] inyanga inkhwekhweti [n] lisuku ngulosihlanu
siswati_187_30_4112,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_187\siswati_187_30.wav,7.73,siswati_187,40,imphahla yasesiteji noma umdlalo udlalelwa esiteji [n] umbhali wawo usuke [n] angakacondzi loko [s]
siswati_044_29_4113,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_044\siswati_044_29.wav,13.82,siswati_044,35,yimphilo [n] yakanyosi kutfutsana [n] nelujuj neluju nekwentana nemovu
siswati_178_30_4114,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_178\siswati_178_30.wav,8.22,siswati_178,40,ngitsite ngisahambahamba ngeva ti tigi nekukhehleta kwema [n] kwetikhiya
siswati_164_11_4115,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_164\siswati_164_11.wav,1.45,siswati_164,47,[n] n [s] [n] u
siswati_182_26_4116,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_182\siswati_182_26.wav,5.64,siswati_182,33,lomfana bekasolo enyusana nelibhuluko lakhe
siswati_111_21_4117,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_111\siswati_111_21.wav,16.65,siswati_111,22,shiselweni nediso hlatsi yinjabuliso leya kahlatsi hhafa hhafupha [n] a hhafupha [um] half past eleven
siswati_112_02_4118,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_112\siswati_112_02.wav,3.74,siswati_112,27,lemashumi lamabili [n] nesikhombisa
siswati_011_27_4119,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_011\siswati_011_27.wav,3.7,siswati_011,24,asengimane ngitfole emanti ngiyogeza
siswati_084_18_4120,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_084\siswati_084_18.wav,8.59,siswati_084,27,umlente welibhuluko wanganhlanye bewugcushwe ekhatsi esokisini
siswati_184_18_4121,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_184\siswati_184_18.wav,11.37,siswati_184,19,kulelibhuku setilondvote setilondvolotekile futsi [s] njengobe litakhulunyi [n] tatikhulunyiwe yinkhosi sobhuza [s] wesibili
siswati_148_24_4122,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_148\siswati_148_24.wav,6.87,siswati_148,46,tinkhukhu tesibili takhala asasemahushu asatakwehlela ephola
siswati_028_30_4123,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_028\siswati_028_30.wav,7.17,siswati_028,32,kusebentisa tinsita kub kubhala njengemakhrayoni nema pencil
siswati_104_09_4124,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_104\siswati_104_09.wav,1.54,siswati_104,25,kamatsamo eskumane
siswati_117_04_4125,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_117\siswati_117_04.wav,1.83,siswati_117,49,ngikhuluma kumakhalekhikhini
siswati_172_21_4126,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_172\siswati_172_21.wav,6.39,siswati_172,41,okay lolu luswane lwakhe lwaluluhle luyimpontolozana
siswati_002_25_4127,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_002\siswati_002_25.wav,2.52,siswati_002,34,bantfwana bami bayadlala
siswati_137_09_4128,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_137\siswati_137_09.wav,1.63,siswati_137,18,ngihlala e nelspruit
siswati_116_23_4129,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_116\siswati_116_23.wav,15.0,siswati_116,62,itsi imphilo isemnandzi isenjalo bese kufa labata bese kufa labatali babo bobabili engotini yemoti
siswati_064_26_4130,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_064\siswati_064_26.wav,7.33,siswati_064,43,ekuseni lokwa wavuka esaba kutsi emaphoyisa [n] angahle amvimbetele endlini
siswati_050_19_4131,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_050\siswati_050_19.wav,4.62,siswati_050,23,ube uyacwila [s] nesihlahla sicwile [s] ubatse [n] nesihlahla sijike
siswati_140_05_4132,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_140\siswati_140_05.wav,8.69,siswati_140,44,kubili [n] licashata kunye cashata kubili kunye kune kubili
siswati_112_27_4133,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_112\siswati_112_27.wav,13.31,siswati_112,27,lapha kufe bonkhe bonkhe letinkopolo tife [n] tonkhana [s] singabuyela sibe njani
siswati_032_23_4134,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_032\siswati_032_23.wav,6.22,siswati_032,30,bacelwe ngamunye ngababili [s] nangeticheme bawafundze basho netinchazelo tawo
siswati_111_14_4135,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_111\siswati_111_14.wav,10.63,siswati_111,22,luphiko lwem lwemalingena [n] lwaseningizimu afrika [n] iriphabliki yening ngizimu afrika
siswati_073_17_4136,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_073\siswati_073_17.wav,17.78,siswati_073,21,shengatsi bantfu labahlakaniphile ngule ngulabanemali kakhulu ngobe labate tilima a ababonakali kuye ka kuya lapho em embi embili
siswati_166_30_4137,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_166\siswati_166_30.wav,7.64,siswati_166,28,[n] nawe wena mashikila [n] kusondzela nje ngiyam [n] ngiyamjuba lomfati
siswati_103_17_4138,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_103\siswati_103_17.wav,5.58,siswati_103,36,ngicabanga kutsi nonkhe nivumelana nami kutsi lomusho mudze futsi uyahlupha
siswati_026_26_4139,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_026\siswati_026_26.wav,13.62,siswati_026,22,na [n] nasoyitfolile iyin [n] i ne nas nasoyitfolile iyinkulu [s] ngulapho uluphuya [n] wengcile
siswati_185_07_4140,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_185\siswati_185_07.wav,0.57,siswati_185,36,yeb
siswati_118_07_4141,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_118\siswati_118_07.wav,0.69,siswati_118,47,cha
siswati_010_15_4142,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_010\siswati_010_15.wav,10.14,siswati_010,26,[s] balingiswa labavetwa [s] ngumla [n] ngumlandzi [n] lelisu lesi lalisetjentiswa kakhulu etikhatsini takadzeni
siswati_194_16_4143,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_194\siswati_194_16.wav,11.77,siswati_194,50,masinyane babona lejubako bacabanga kutsi sebakakwesivesonkhe sakagumedze kantsi bantfu bayatibukelela
siswati_152_20_4144,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_152\siswati_152_20.wav,11.87,siswati_152,20,[s] sibitelo nika ba bafundzi [s] litfuba lekubitelana emagama lase [n] lasekucaleni en endzabeni bebayifundza
siswati_175_09_4145,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_175\siswati_175_09.wav,1.05,siswati_175,19,nelspruit
siswati_079_09_4146,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_079\siswati_079_09.wav,1.1,siswati_079,38,kanyamazane
siswati_092_07_4147,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_092\siswati_092_07.wav,1.13,siswati_092,57,ngishadile
siswati_070_25_4148,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_070\siswati_070_25.wav,6.57,siswati_070,52,ngikhuluma nje ndvunankhulu sewunikwe sicu nguhulumende wenigeria
siswati_114_21_4149,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_114\siswati_114_21.wav,5.47,siswati_114,34,ifulelwa ngangcwengcwe noma ngelitjeboya
siswati_025_10_4150,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_025\siswati_025_10.wav,4.5,siswati_025,29,emaminitsi lalishumi nesihlanu kwendlule insimbi [n] yesitsatfu
siswati_032_28_4151,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_032\siswati_032_28.wav,3.78,siswati_032,30,shano badlali labamcoka kudrama leniyifundzako
siswati_171_20_4152,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_171\siswati_171_20.wav,3.71,siswati_171,Not Available,emanti afanele ahlantwe kute kufe emagciwane
siswati_076_28_4153,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_076\siswati_076_28.wav,1.85,siswati_076,23,bantfwana bami bayadlala
siswati_034_06_4154,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_034\siswati_034_06.wav,3.44,siswati_034,26,mhla tisitfupha [s] kundlovulenkhulu
siswati_108_23_4155,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_108\siswati_108_23.wav,11.87,siswati_108,55,entsambama asacedzile kubusa futsi nelilanga seliyawashona wase uyasivusa lesi [n] lenisu lesingusolinye
siswati_060_01_4156,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_060\siswati_060_01.wav,0.89,siswati_060,35,[n] siswati
siswati_161_25_4157,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_161\siswati_161_25.wav,4.99,siswati_161,40,asengimane ngitfole emanti [n] ngiyogeza
siswati_149_08_4158,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_149\siswati_149_08.wav,1.38,siswati_149,47,ebhabtini
siswati_058_25_4159,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_058\siswati_058_25.wav,7.71,siswati_058,26,akulalwe bomngamu utanilaya phayinaphu lensimini senetela
siswati_012_11_4160,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_012\siswati_012_11.wav,4.98,siswati_012,28,s i k h a l i
siswati_125_05_4161,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_125\siswati_125_05.wav,8.96,siswati_125,40,ngci kubili [n] ngci kubili ngi kunye [n] kbi kunye [n] kubili
siswati_143_08_4162,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_143\siswati_143_08.wav,1.42,siswati_143,28,[n] eshongwe mission
siswati_024_06_4163,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_024\siswati_024_06.wav,5.66,siswati_024,52,ngatalwa mhla tingemashumi [n] lamabili nakunye [n] enya enyangeni yengongoni
siswati_116_04_4164,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_116\siswati_116_04.wav,1.09,siswati_116,62,elucingweni
siswati_033_13_4165,D:\Model-Finetuning\wav2vec2\data\ASR.Lwazi.Ssw.1.0\audio\siswati_033\siswati_033_13.wav,7.05,siswati_033,18,licandza kunye kubili sikhombisa sitfupha sihlanu kunye sitfupha sikhombisa nakutsatfu
